Order Date,Year,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Brand Name,Product Sub Category,Product Category,Region,City,Country
05-12-2019,2019,13,3918.262207,1661.6,-2256.662207,Catalog,Contoso 8GB MP3 Player new model M820 White,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,North Harford,United States
30-11-2018,2018,5,164.619608,57.5,-107.119608,Catalog,Contoso Desktop Alternative Bundle E200 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,North Harford,United States
17-08-2020,2020,12,757.2200299,2958,2200.77997,Catalog,Contoso 32GB Video MP3 Player M3200 White,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,North Harford,United States
01-11-2019,2019,24,443.016877,7661,7217.983123,Catalog,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Adventure Works,Laptops,Computers,North America,North Harford,United States
07-05-2020,2020,10,3818.606232,16000,12181.39377,Catalog,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,North Harford,United States
24-04-2018,2018,18,674.8045413,476.3735,-198.4310413,Catalog,Contoso KSU-less key system M38 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,North Harford,United States
20-02-2019,2019,9,114.3489636,792,677.6510364,Catalog,Adventure Works CRT15 E101 White,Adventure Works,Adventure Works,Monitors,Computers,North America,North Harford,United States
16-06-2018,2018,40,2083.276235,1439.6,-643.6762354,Catalog,Contoso 4 Handset Cordless Phone System M86 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,North Harford,United States
05-04-2020,2020,18,48.68917395,305.82,257.1308261,Catalog,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,North Harford,United States
03-04-2019,2019,18,70.95734071,742.794,671.8366593,Catalog,SV Keyboard E90 Black,Southridge Video,Southridge Video,Computers Accessories,Computers,North America,North Harford,United States
28-10-2019,2019,24,7317.480147,4568.08,-2749.400147,Catalog,A. Datum SLR-like Digital Camera M400 Silver,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
01-06-2019,2019,10,630.8694396,690,59.1305604,Catalog,Proseware CRT19 E201 White,"Proseware, Inc.",Proseware,Monitors,Computers,North America,North Harford,United States
08-04-2020,2020,36,68.82746389,496.5675,427.7400361,Catalog,Contoso DVD 58 DVD Storage Binder M55 Silver,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
28-11-2020,2020,40,3909.687865,5160,1250.312135,Catalog,WWI LCD17W E200 White,Wide World Importers,Wide World Importers,Monitors,Computers,North America,North Harford,United States
19-06-2018,2018,5,37.31669623,849.95,812.6333038,Store,"Adventure Works 20"" CRT TV E15 White",Adventure Works,Adventure Works,Televisions,TV and Video,Europe,Nice,France
13-12-2019,2019,8,777.6336516,5172.6,4394.966348,Store,WWI Projector 720p LCD56 Black,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,Europe,Nice,France
16-10-2018,2018,4,75.88923541,210.53,134.6407646,Store,SV 8xDVD E130 Black,Southridge Video,Southridge Video,VCD & DVD,TV and Video,Europe,Nice,France
25-03-2018,2018,4,17.43665823,67.96,50.52334177,Store,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Ashgabat,Turkmenistan
18-08-2019,2019,12,592.2396793,2628,2035.760321,Store,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",Asia,Bangkok,Thailand
13-12-2018,2018,13,1447.944634,8807.4,7359.455366,Store,Adventure Works Laptop15 M1501 Red,Adventure Works,Adventure Works,Laptops,Computers,North America,Port Washington,United States
19-01-2021,2021,26,458.9144226,1048.2175,589.3030774,Store,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Asia,Beijing,China
12-09-2020,2020,12,9367.046649,8388,-979.0466493,Store,Adventure Works Laptop15 M1501 Red,Adventure Works,Adventure Works,Laptops,Computers,North America,Holyoke,United States
16-10-2019,2019,9,4624.418509,6081.3,1456.881491,Store,Adventure Works Laptop15 M1501 Red,Adventure Works,Adventure Works,Laptops,Computers,Europe,Edinburgh,United Kingdom
02-03-2018,2018,4,4.567581751,61.164,56.59641825,Store,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Edinburgh,United Kingdom
29-07-2018,2018,5,547.3372177,890,342.6627823,Store,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Waterbury,United States
07-09-2018,2018,10,108.3371912,269.9,161.5628088,Store,Contoso KSU-less key system M38 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Bishkek,Kyrgyzstan
15-11-2019,2019,10,119.9064666,1780,1660.093533,Store,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Lafayette,United States
12-04-2020,2020,9,190.8790195,1484.2,1293.320981,Store,WWI 2GB Spy Video Recorder Pen M300 Black,Wide World Importers,Wide World Importers,Recording Pen,Audio,Asia,Busan,South Korea
19-09-2018,2018,6,194.050434,1050.2,856.149566,Store,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Buffalo,United States
26-05-2018,2018,4,18.33407178,490.2,471.8659282,Store,Proseware LCD17W E202 Black,"Proseware, Inc.",Proseware,Monitors,Computers,Asia,Canberra,Australia
30-05-2018,2018,10,40.69686739,438.1,397.4031326,Store,Contoso Expandable 4-Handset Cordless Phone System M206 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Wheat Ridge,United States
22-11-2018,2018,10,7698.514899,3100,-4598.514899,Store,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Virginia Beach,United States
14-11-2019,2019,10,87.98667408,2290,2202.013326,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Virginia Beach,United States
05-03-2020,2020,9,1974.516711,989.55,-984.9667107,Store,Contoso 8GB Super-Slim MP3/Video Player M800 White,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Asia,Hong Kong,China
18-02-2019,2019,13,4.496453733,2046,2041.503546,Store,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Asia,Hong Kong,China
23-08-2019,2019,12,1504.004856,3627,2122.995144,Store,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Fall City,United States
18-05-2018,2018,18,25.65212754,3893,3867.347872,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Asia,Islamabad,Pakistan
16-08-2020,2020,6,48.82306753,203.4,154.5769325,Store,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Asia,Islamabad,Pakistan
16-06-2018,2018,12,2475.232729,8248.2,5772.967271,Store,Contoso Projector 720p M620 Black,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,Asia,Islamabad,Pakistan
30-04-2018,2018,4,21.28648033,627,605.7135197,Store,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Asia,Islamabad,Pakistan
10-08-2019,2019,12,81.14823723,575.4,494.2517628,Store,NT Wireless Bluetooth Stereo Headphones E102 White,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Asia,Islamabad,Pakistan
06-02-2020,2020,26,10.08585702,1036.0525,1025.966643,Store,NT Wireless Bluetooth Stereo Headphones E302 White,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Asia,Kolkata,India
23-05-2018,2018,12,2128.809148,3720,1591.190852,Store,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Saint Petersburg,Russia
23-01-2020,2020,8,1145.867247,2088,942.1327534,Store,A. Datum Super-zoom Digital Camera X300 Azure,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Saint Petersburg,Russia
04-05-2020,2020,18,2743.674757,10282.8,7539.125243,Store,Fabrikam SLR Camera X149 Blue,"Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Asia,Shanghai,China
14-05-2018,2018,9,317.7428978,6151.2,5833.457102,Store,WWI Projector 720p LCD56 Black,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,Asia,Mumbai,India
11-05-2020,2020,20,896.0677477,1553.6,657.5322523,Store,Contoso 4GB Flash MP3 Player E401 Blue,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Green Bay,United States
21-08-2020,2020,12,33.95731149,2760.8,2726.842689,Store,Contoso 16GB New Generation MP5 Player M1650 Pink,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Green Bay,United States
19-11-2019,2019,10,4269.92575,15922,11652.07425,Store,"Adventure Works 52"" LCD HDTV X790W Black",Adventure Works,Adventure Works,Televisions,TV and Video,Asia,New Delhi,India
09-07-2019,2019,12,184.8202209,1872,1687.179779,Store,WWI 1GB Digital Voice Recorder Pen E100 White,Wide World Importers,Wide World Importers,Recording Pen,Audio,Asia,New Delhi,India
23-10-2018,2018,12,160.0794816,3588,3427.920518,Store,The Phone Company PDA Phone 3.5 inches M320 Silver,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Lewisville,United States
23-06-2019,2019,10,15.82212981,469.9,454.0778702,Store,Contoso In front of Centrex L15 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Lewisville,United States
14-11-2019,2019,10,1072.985598,2499.9,1426.914402,Store,WWI Wireless Transmitter and Bluetooth Headphones X250 Blue,Wide World Importers,Wide World Importers,Bluetooth Headphones,Audio,North America,Lewisville,United States
17-08-2020,2020,24,1103.669722,1864.32,760.6502784,Store,Contoso 4GB Flash MP3 Player E401 Silver,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Asia,Osaka,Japan
13-06-2019,2019,24,1584.078956,8376,6791.921044,Store,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Wide World Importers,Desktops,Computers,Asia,Shanghai,China
29-08-2018,2018,10,121.1296352,2290,2168.870365,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Europe,Dublin,Ireland
12-05-2019,2019,9,2.097028223,805.98,803.8829718,Store,Contoso 4GB Portable MP3 Player M450 Yellow,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Asia,Singapore,Singapore
02-06-2018,2018,10,474.340219,2290,1815.659781,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Berthoud,United States
14-10-2019,2019,12,262.6496439,2628,2365.350356,Store,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",North America,Berthoud,United States
10-04-2018,2018,9,1635.968221,2038.1,402.1317794,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Oswego,United States
08-12-2018,2018,8,512.2725362,1786.2,1273.927464,Store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Europe,Landstuhl,Germany
09-04-2018,2018,6,526.448578,1086.8,560.351422,Store,Contoso Screen 100in E010 Black,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,Europe,Landstuhl,Germany
18-08-2018,2018,6,253.2587962,466.08,212.8212038,Store,Contoso 4GB Flash MP3 Player E401 White,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Queens,United States
16-08-2019,2019,12,6625.572463,14028.3,7402.727537,Store,Fabrikam Laptop19W M9800 Black,"Fabrikam, Inc.",Fabrikam,Laptops,Computers,North America,Queens,United States
20-02-2020,2020,13,268.5969909,8039.1,7770.503009,Store,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue","Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Asia,Tokyo,Japan
11-12-2018,2018,13,360.7535019,3830.144,3469.390498,Store,Contoso 8GB Clock & Radio MP3 Player X850 Black,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,San Antonio,United States
29-09-2019,2019,10,689.4848947,1340,650.5151053,Store,Contoso 8GB MP3 Player new model M820 Black,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Asia,Yerevan,Armenia
03-01-2020,2020,8,22.56080186,920,897.4391981,Store,WWI Wireless Bluetooth Stereo Headphones M270 Pink,Wide World Importers,Wide World Importers,Bluetooth Headphones,Audio,Europe,Athens,Greece
19-03-2018,2018,12,4260.869116,2242.84,-2018.029116,Store,A. Datum All in One Digital Camera M200 Grey,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Koln,Germany
04-02-2018,2018,4,7.604562468,46.62,39.01543753,Store,Contoso Mouse Lock Bundle E200 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Koln,Germany
11-05-2018,2018,6,30.91211493,287.7,256.7878851,Store,NT Wireless Bluetooth Stereo Headphones E102 Silver,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Europe,Koln,Germany
16-06-2018,2018,10,1344.237614,2992.3,1648.062386,Store,Contoso 8GB Clock & Radio MP3 Player X850 Green,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Europe,Bucharest,Romania
08-10-2018,2018,12,405.6258661,10167.3,9761.674134,Store,Adventure Works LCD24W X300 White,Adventure Works,Adventure Works,Monitors,Computers,North America,Beaumont,United States
02-03-2019,2019,9,508.8850119,7821,7312.114988,Store,Adventure Works LCD24W X300 White,Adventure Works,Adventure Works,Monitors,Computers,North America,Norfolk,United States
03-12-2019,2019,8,230.7701071,799.92,569.1498929,Store,NT Wireless Bluetooth Stereo Headphones M402 Silver,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Europe,Copenhagen,Denmark
18-03-2020,2020,9,1689.649286,4449.11,2759.460714,Store,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,Adventure Works,Desktops,Computers,North America,Greenville,United States
19-11-2020,2020,8,110.8327676,4351.2,4240.367232,Store,"A. Datum SLR Camera 35"" X358 Gold",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,Europe,Knotty Ash,United Kingdom
06-02-2018,2018,80,177.9834417,376.356,198.3725583,Store,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,Europe,Knotty Ash,United Kingdom
22-12-2020,2020,16,193.6472483,1076.4,882.7527517,Store,Proseware CRT19 E201 White,"Proseware, Inc.",Proseware,Monitors,Computers,Europe,Knotty Ash,United Kingdom
18-08-2019,2019,24,1196.389496,5425.64,4229.250504,Store,WWI Desktop PC1.80 E1800 White,Wide World Importers,Wide World Importers,Desktops,Computers,North America,Key West,United States
28-06-2018,2018,10,175.2699378,2992.3,2817.030062,Store,Contoso 8GB Clock & Radio MP3 Player X850 Green,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Europe,Koln,Germany
12-09-2018,2018,4,65.18858781,204.84,139.6514122,Store,SV 8xDVD E130 Black,Southridge Video,Southridge Video,VCD & DVD,TV and Video,Europe,Koln,Germany
29-06-2018,2018,5,1.789975924,84.95,83.16002408,Store,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Lancashire,United Kingdom
12-06-2020,2020,10,160.2003515,1340,1179.799649,Store,Contoso 8GB MP3 Player new model M820 White,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Europe,West Yorkshire,United Kingdom
06-08-2019,2019,10,141.9707117,405.5,263.5292883,Store,NT Wireless Bluetooth Stereo Headphones E302 Silver,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Europe,West Yorkshire,United Kingdom
26-08-2018,2018,10,132.4171814,2992.3,2859.882819,Store,Contoso 8GB Clock & Radio MP3 Player X850 Blue,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Europe,Milan,Italy
18-08-2020,2020,20,1962.09064,2999,1036.90936,Store,WWI 1GBPulse Smart pen E50 Black,Wide World Importers,Wide World Importers,Recording Pen,Audio,Europe,Moscow,Russia
19-04-2020,2020,18,0.858757136,1059.05,1058.191243,Store,Adventure Works CRT17 E105 White,Adventure Works,Adventure Works,Monitors,Computers,North America,Rochester,United States
01-03-2019,2019,9,126.0412216,237.512,111.4707784,Store,Contoso KSU-less key system M38 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Rochester,United States
06-07-2018,2018,5,0.918734805,950,949.0812652,Store,Contoso Screen 100in E010 Black,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Rochester,United States
05-05-2018,2018,6,22.95552353,77.94,54.98447647,Store,SV DVD Movies E100 Yellow,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Nizhny Novgorod,Russia
24-09-2020,2020,9,0.745204023,98.9,98.15479598,Store,Contoso Smart Battery M901 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Bamberg,Germany
20-06-2019,2019,10,4488.67965,5880,1391.32035,Store,"A. Datum SLR Camera 35"" X358 Gold",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,North America,Milwaukee,United States
18-11-2020,2020,20,2484.499985,6520,4035.500015,Store,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Adventure Works,Laptops,Computers,North America,New York,United States
02-01-2019,2019,8,4123.63013,4468.8,345.16987,Store,"A. Datum SLR Camera 35"" X358 Silver",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,Europe,Stockport,United Kingdom
10-01-2019,2019,8,260.386973,357.124,96.73702702,Store,Contoso In front of Centrex L15 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Stockport,United Kingdom
14-09-2019,2019,9,6.524118649,234.03,227.5058814,Store,Contoso Bright Light battery E20 Pink,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Strasbourg,France
22-10-2019,2019,12,63.27993744,3034.5,2971.220063,Store,Contoso 32GB Video MP3 Player M3200 Pink,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,Alexandria,United States
